48201 48003 52025
-1048574 -680119 -1041274 -680119 
-1048574 -670646 -1048574 -649879 
-1048574 -670646 -1044704 -670650 
-1048574 -649879 -1048574 -631117 
-1048574 -649879 -1045012 -637550 
-1048574 -649879 -1044704 -670650 
-1048574 -649879 -1041163 -670631 
-1048574 -649879 -1033119 -649879 
-1048574 -631117 -1048574 -612434 
-1048574 -631117 -1045012 -637550 
-1048574 -631117 -1045012 -617062 
-1048574 -631117 -1033119 -631117 
-1048574 -631117 -1033119 -626996 
-1048574 -612434 -1048574 -598925 
-1048574 -612434 -1045012 -617062 
-1048574 -612434 -1042639 -605570 
-1048574 -598925 -1048574 -27494 
-1048574 -598925 -1042639 -605570 
-1048574 -598925 -1042639 -592768 
-1048574 -598925 -1038567 -361529 
-1048574 -27494 -1048574 295623 
-1048574 -27494 -1041014 264967 
-1048574 -27494 -1038567 -361529 
-1048574 -27494 -1038567 -27494 
-1048574 -27494 -996163 -228618 
-1048574 -27494 -994123 -154815 
-1048574 -27494 -970539 51779 
-1048574 295623 -1048574 355424 
-1048574 295623 -1041014 264967 
-1048574 295623 -1040373 335729 
-1048574 295623 -1038567 295623 
-1048574 295623 -1038567 327285 
-1048574 355424 -1048574 364543 
-1048574 355424 -1046018 358910 
-1048574 355424 -1040373 335729 
-1048574 355424 -1037519 358910 
-1048574 364543 -1048574 409812 
-1048574 364543 -1046018 358910 
-1048574 364543 -1046018 381193 
-1048574 364543 -1037550 381193 
-1048574 364543 -1037519 358910 
-1048574 364543 -1028676 366262 
-1048574 409812 -1048574 478637 
-1048574 409812 -1046018 381193 
-1048574 409812 -1044239 471000 
-1048574 409812 -1037550 381193 
-1048574 409812 -1033630 409812 
-1048574 409812 -1033630 457669 
-1048574 409812 -1026174 438957 
-1048574 478637 -1048574 492391 
-1048574 478637 -1044993 479313 
-1048574 478637 -1044239 471000 
-1048574 492391 -1048574 517707 
-1048574 492391 -1044993 479313 
-1048574 492391 -1044993 516597 
-1048574 492391 -1044239 479313 
-1048574 492391 -1041414 516597 
-1048574 492391 -1034835 483246 
-1048574 492391 -1034835 492391 
-1048574 517707 -1048574 521775 
-1048574 517707 -1046047 519731 
-1048574 517707 -1044993 516597 
-1048574 521775 -1048574 882079 
-1048574 521775 -1046047 519731 
-1048574 521775 -1046047 615060 
-1048574 521775 -1045026 615060 
-1048574 521775 -1041414 519731 
-1048574 521775 -1035232 522368 
-1048574 521775 -998856 560877 
-1048574 882079 -1048574 906909 
-1048574 882079 -1046047 615060 
-1048574 882079 -1045026 906483 
-1048574 882079 -1043434 906483 
-1048574 882079 -1035232 660326 
-1048574 882079 -1035232 882079 
-1048574 882079 -1007439 822765 
-1048574 882079 -1007002 813366 
-1048574 906909 -1048574 909965 
-1048574 906909 -1045026 906483 
-1048574 909965 -1048574 936456 
-1048574 909965 -1045877 912845 
-1048574 909965 -1045026 906483 
-1048574 909965 -1043434 907127 
-1048574 936456 -1048574 958305 
-1048574 936456 -1045877 912845 
-1048574 936456 -1045877 955297 
-1048574 936456 -1038033 912845 
-1048574 936456 -1021956 936456 
-1048574 936456 -1021956 944644 
-1048574 958305 -1048574 969038 
-1048574 958305 -1045877 955297 
-1048574 958305 -1045227 962465 
-1048574 969038 -1048574 977915 
-1048574 969038 -1045227 962465 
-1048574 969038 -1045227 972245 
-1048574 969038 -1042743 972245 
-1048574 977915 -1048574 981012 
-1048574 977915 -1048540 980356 
-1048574 977915 -1045227 972245 
-1048574 977915 -1044637 981124 
-1048574 977915 -1042743 980356 
-1048574 981012 -1048574 981762 
-1048574 981012 -1048540 980356 
-1048574 981012 -1048540 981124 
-1048574 981762 -1048574 982521 
-1048574 981762 -1048540 981124 
-1048574 981762 -1044637 981124 
-1048574 981762 -1044637 982465 
-1048574 982521 -1048574 989413 
-1048574 982521 -1047226 986663 
-1048574 982521 -1044637 982465 
-1048574 989413 -1048574 996579 
-1048574 989413 -1047226 986663 
-1048574 989413 -1047226 991032 
-1048574 989413 -1046182 991032 
-1048574 996579 -1048574 1004358 
-1048574 996579 -1047266 997418 
-1048574 996579 -1047226 991032 
-1048574 996579 -1045268 993686 
-1048574 996579 -1045268 996579 
-1048574 1004358 -1048574 1017292 
-1048574 1004358 -1048076 1014665 
-1048574 1004358 -1047444 1014665 
-1048574 1004358 -1047266 997418 
-1048574 1004358 -1045268 1004358 
-1048574 1004358 -1045268 1004862 
-1048574 1017292 -1048574 1023948 
-1048574 1017292 -1048286 1017512 
-1048574 1017292 -1048076 1014665 
-1048574 1017292 -1047936 1017292 
-1048574 1023948 -1048286 1017512 
-1048574 1023948 -1048286 1048574 
-1048574 1023948 -1047936 1023948 
-1048574 1023948 -1047936 1040169 
-1048574 1023948 -1042216 1032793 
-1048566 -711976 -1047707 -711976 
-1048566 -711976 -1047686 -712135 
-1048566 -711976 -1047686 -711437 
-1048566 -710897 -1047686 -711011 
-1048566 -710897 -1047052 -710897 
-1048540 980356 -1048540 981124 
-1048540 980356 -1044637 981124 
-1048540 981124 -1044637 981124 
-1048501 -720784 -1048189 -719145 
-1048501 -720784 -1047161 -720784 
-1048501 -716371 -1048394 -716371 
-1048501 -716371 -1048189 -715447 
-1048394 -716371 -1048189 -718489 
-1048394 -716371 -1048189 -715447 
-1048394 -716371 -1041910 -714001 
-1048394 -714001 -1048189 -714315 
-1048394 -714001 -1047707 -714001 
-1048394 -714001 -1047686 -712810 
-1048379 -755185 -1048348 -755185 
-1048379 -755185 -1046464 -759982 
-1048379 -755185 -1046464 -749554 
-1048379 -731029 -1047101 -728318 
-1048379 -731029 -1046464 -746110 
-1048379 -731029 -1045055 -729197 
-1048379 -731029 -1044022 -731029 
-1048348 -846333 -1047385 -846333 
-1048348 -846333 -1043979 -903723 
-1048348 -846333 -1043979 -833474 
-1048348 -755185 -1046464 -759982 
-1048348 -755185 -1046464 -749554 
-1048348 -755185 -1046454 -755185 
-1048321 -988489 -1044553 -969371 
-1048321 -988489 -1044531 -988489 
-1048321 -988489 -1043979 -987777 
-1048321 -988489 -1042113 -986605 
-1048321 -945917 -1047385 -945917 
-1048321 -945917 -1044553 -942564 
-1048286 1017512 -1048076 1017512 
-1048286 1017512 -1047936 1017292 
-1048286 1017512 -1047936 1023948 
-1048286 1048574 -1047936 1040169 
-1048286 1048574 -1046483 1048574 
-1048195 -685687 -1048195 -685631 
-1048195 -685687 -1046867 -686883 
-1048195 -685631 -1046867 -686883 
-1048195 -685631 -1044704 -685071 
-1048189 -719145 -1048189 -718489 
-1048189 -719145 -1047161 -720784 
-1048189 -718489 -1047161 -720784 
-1048189 -718489 -1043527 -721160 
-1048189 -718489 -1041910 -714001 
-1048189 -715447 -1048189 -714315 
-1048189 -715447 -1047707 -714001 
-1048189 -715447 -1041910 -714001 
-1048189 -714315 -1047707 -714001 
-1048076 1014665 -1047936 1017292 
-1048076 1014665 -1047444 1014665 
-1048076 1017512 -1047936 1017292 
-1048076 1017512 -1047936 1017490 
-1048076 1017512 -1047936 1023948 
-1048076 1017512 -1047444 1017512 
-1047936 1017292 -1047936 1017490 
-1047936 1017292 -1047444 1014665 
-1047936 1017292 -1047444 1017512 
-1047936 1017292 -1047266 1014665 
-1047936 1017490 -1047444 1017512 
-1047936 1023948 -1047444 1017512 
-1047936 1023948 -1046483 1017512 
-1047936 1023948 -1042216 1020816 
-1047936 1023948 -1042216 1032793 
-1047936 1023948 -1041624 1021173 
-1047936 1040169 -1046483 1048574 
-1047936 1040169 -1042216 1032793 
-1047936 1040169 -1042216 1040169 
-1047707 -714001 -1047686 -712810 
-1047707 -714001 -1044411 -711976 
-1047707 -714001 -1041910 -714001 
-1047707 -711976 -1047686 -712135 
-1047707 -711976 -1047686 -711437 
-1047707 -711976 -1047052 -710897 
-1047686 -712810 -1047686 -712135 
-1047686 -712810 -1044411 -711976 
-1047686 -712135 -1047052 -710897 
-1047686 -712135 -1044411 -711976 
-1047686 -711437 -1047686 -711011 
-1047686 -711437 -1047052 -710897 
-1047686 -711011 -1047052 -710897 
-1047444 1014665 -1047266 1014665 
-1047444 1014665 -1045268 1004862 
-1047444 1017512 -1047266 1014665 
-1047444 1017512 -1046483 1017512 
-1047385 -945917 -1044553 -963202 
-1047385 -945917 -1044553 -942564 
-1047385 -945917 -1044531 -945917 
-1047385 -846333 -1046454 -846333 
-1047385 -846333 -1043979 -903723 
-1047385 -846333 -1043979 -833474 
-1047266 997418 -1046182 997418 
-1047266 997418 -1045268 996579 
-1047266 997418 -1045268 1004358 
-1047266 1014665 -1046483 1017512 
-1047266 1014665 -1045268 1004862 
-1047266 1014665 -1042475 1014665 
-1047266 1014665 -1042216 1008433 
-1047266 1014665 -1042216 1012039 
-1047266 1014665 -1041966 1009407 
-1047226 986663 -1046182 991032 
-1047226 986663 -1044637 982465 
-1047226 986663 -1043746 986663 
-1047226 991032 -1046182 991032 
-1047226 991032 -1045268 993686 
-1047161 -724613 -1047161 -720784 
-1047161 -724613 -1047101 -724779 
-1047161 -724613 -1043617 -724613 
-1047161 -724613 -1043527 -721930 
-1047161 -720784 -1043527 -721930 
-1047161 -720784 -1043527 -721160 
-1047101 -728318 -1047101 -724779 
-1047101 -728318 -1045055 -729197 
-1047101 -728318 -1045055 -728318 
-1047101 -724779 -1045055 -728318 
-1047101 -724779 -1043617 -724779 
-1047101 -724779 -1043617 -724613 
-1047052 -710897 -1046099 -695685 
-1047052 -710897 -1044411 -711976 
-1047052 -710897 -1044411 -710897 
-1047052 -691194 -1046798 -689089 
-1047052 -691194 -1046166 -691194 
-1047052 -691194 -1046099 -691745 
-1047052 -691194 -1046099 -690490 
-1046867 -688962 -1046798 -689089 
-1046867 -688962 -1046798 -688962 
-1046867 -688962 -1046421 -688335 
-1046867 -686883 -1046421 -687546 
-1046867 -686883 -1044704 -685071 
-1046867 -686883 -1044223 -685894 
-1046798 -689089 -1046798 -688962 
-1046798 -689089 -1046421 -689077 
-1046798 -689089 -1046421 -689037 
-1046798 -689089 -1046099 -690490 
-1046798 -689089 -1046099 -689529 
-1046798 -688962 -1046421 -689037 
-1046798 -688962 -1046421 -688335 
-1046483 1017512 -1042475 1014665 
-1046483 1017512 -1042216 1017490 
-1046483 1017512 -1042216 1020816 
-1046483 1048574 -1042216 1040169 
-1046483 1048574 -1041624 1048574 
-1046464 -777018 -1043979 -833474 
-1046464 -777018 -1043979 -767661 
-1046464 -777018 -997216 -828867 
-1046464 -777018 -967176 -777474 
-1046464 -759982 -1046454 -755185 
-1046464 -759982 -1044022 -755185 
-1046464 -759982 -1043979 -767661 
-1046464 -759982 -1043979 -759982 
-1046464 -749554 -1046464 -746110 
-1046464 -749554 -1046454 -755185 
-1046464 -749554 -1044022 -755185 
-1046464 -749554 -1043979 -749554 
-1046464 -746110 -1044022 -731029 
-1046464 -746110 -1043979 -749554 
-1046464 -746110 -1033827 -728741 
-1046454 -846333 -1044331 -846333 
-1046454 -846333 -1043979 -903723 
-1046454 -846333 -1043979 -833474 
-1046454 -755185 -1044022 -755185 
-1046421 -689077 -1046421 -689037 
-1046421 -689077 -1046166 -689089 
-1046421 -689077 -1046099 -689529 
-1046421 -689037 -1046421 -688335 
-1046421 -689037 -1046166 -689089 
-1046421 -688335 -1046421 -687546 
-1046421 -688335 -1046166 -689089 
-1046421 -688335 -1044223 -685894 
-1046421 -687546 -1044223 -685894 
-1046405 -1043018 -1045574 -1044795 
-1046405 -1043018 -1045357 -1043018 
-1046405 -1043018 -1040535 -1038090 
-1046405 -1027585 -1042130 -1027585 
-1046405 -1027585 -1042130 -1021818 
-1046405 -1027585 -1040535 -1031597 
-1046182 991032 -1045268 993686 
-1046182 991032 -1044734 991032 
-1046182 991032 -1043746 986663 
-1046182 997418 -1045268 996579 
-1046182 997418 -1045268 1004358 
-1046182 997418 -1044734 997418 
-1046166 -691194 -1046099 -691745 
-1046166 -691194 -1046099 -690490 
-1046166 -691194 -1042856 -691194 
-1046166 -689089 -1046099 -689529 
-1046166 -689089 -1044223 -685894 
-1046166 -689089 -1042217 -689089 
-1046099 -695685 -1046099 -691745 
-1046099 -695685 -1044411 -710897 
-1046099 -695685 -1041858 -710634 
-1046099 -695685 -1041858 -693826 
-1046099 -695685 -1032273 -702710 
-1046099 -691745 -1042856 -691194 
-1046099 -691745 -1041858 -693826 
-1046099 -690490 -1046099 -689529 
-1046099 -690490 -1042856 -691194 
-1046099 -689529 -1042856 -691194 
-1046099 -689529 -1042217 -689089 
-1046047 519731 -1044993 516597 
-1046047 519731 -1041414 519731 
-1046047 615060 -1045026 615060 
-1046047 615060 -1035232 660326 
-1046018 358910 -1037519 358910 
-1046018 381193 -1037550 381193 
-1045877 912845 -1043434 907127 
-1045877 912845 -1038033 912845 
-1045877 955297 -1045227 962465 
-1045877 955297 -1038417 965052 
-1045877 955297 -1023637 955297 
-1045877 955297 -1021956 944644 
-1045574 -1046018 -1045574 -1044795 
-1045574 -1046018 -1045357 -1044795 
-1045574 -1046018 -1043389 -1048571 
-1045574 -1046018 -1043389 -1046018 
-1045574 -1044795 -1045357 -1044795 
-1045574 -1044795 -1045357 -1043018 
-1045357 -1044795 -1045357 -1043018 
-1045357 -1044795 -1043389 -1046018 
-1045357 -1043018 -1043389 -1046018 
-1045357 -1043018 -1040535 -1043476 
-1045357 -1043018 -1040535 -1038090 
-1045357 -1043018 -1040118 -1043018 
-1045268 993686 -1045268 996579 
-1045268 993686 -1044734 991032 
-1045268 993686 -1042216 993686 
-1045268 996579 -1044734 997418 
-1045268 996579 -1042475 997418 
-1045268 996579 -1042216 993686 
-1045268 1004358 -1045268 1004862 
-1045268 1004358 -1044734 997418 
-1045268 1004358 -1042216 1004862 
-1045268 1004358 -1040784 1003219 
-1045268 1004862 -1042216 1004862 
-1045268 1004862 -1042216 1008433 
-1045227 962465 -1042743 972245 
-1045227 962465 -1038417 965052 
-1045227 962465 -1038417 969038 
-1045227 972245 -1042743 972245 
-1045227 972245 -1042743 980356 
-1045055 -729197 -1045055 -728318 
-1045055 -729197 -1044022 -731029 
-1045055 -728318 -1044022 -731029 
-1045055 -728318 -1043617 -724779 
-1045055 -728318 -1043527 -724771 
-1045026 615060 -1035232 660326 
-1045026 615060 -1022145 615060 
-1045026 615060 -998856 560877 
-1045026 906483 -1043434 906483 
-1045026 906483 -1043434 907127 
-1045012 -637550 -1036392 -637550 
-1045012 -637550 -1033119 -649879 
-1045012 -637550 -1033119 -631117 
-1045012 -617062 -1042639 -605570 
-1045012 -617062 -1037490 -617062 
-1045012 -617062 -1033119 -626996 
-1044993 479313 -1044239 471000 
-1044993 479313 -1044239 479313 
-1044993 516597 -1041414 516597 
-1044993 516597 -1041414 519731 
-1044734 991032 -1043746 986663 
-1044734 991032 -1042282 989413 
-1044734 991032 -1042282 990795 
-1044734 991032 -1042216 993686 
-1044734 997418 -1042475 997418 
-1044734 997418 -1040784 1003219 
-1044704 -685071 -1044223 -685894 
-1044704 -685071 -1044223 -685687 
-1044704 -685071 -1043980 -685368 
-1044704 -685071 -1043980 -685071 
-1044704 -685071 -1041274 -683180 
-1044704 -685071 -1041274 -680119 
-1044704 -670650 -1041274 -680119 
-1044704 -670650 -1041163 -670650 
-1044704 -670650 -1041163 -670631 
-1044637 981124 -1044637 982465 
-1044637 981124 -1043746 982465 
-1044637 981124 -1042743 980356 
-1044637 982465 -1043746 982465 
-1044637 982465 -1043746 986663 
-1044553 -969371 -1044553 -963202 
-1044553 -969371 -1043979 -969371 
-1044553 -969371 -1042113 -986605 
-1044553 -963202 -1044531 -945917 
-1044553 -963202 -1044331 -945917 
-1044553 -963202 -1043979 -969371 
-1044553 -963202 -1017475 -987540 
-1044553 -963202 -1017475 -940466 
-1044553 -942564 -1044553 -922475 
-1044553 -942564 -1044531 -945917 
-1044553 -942564 -1044331 -945917 
-1044553 -942564 -1043979 -942564 
-1044553 -922475 -1043979 -942564 
-1044553 -922475 -1043979 -903723 
-1044553 -922475 -1017475 -940466 
-1044553 -922475 -1017475 -903723 
-1044531 -988489 -1043979 -987777 
-1044531 -988489 -1042113 -988489 
-1044531 -945917 -1044331 -945917 
-1044411 -711976 -1044411 -710897 
-1044411 -711976 -1042856 -710897 
-1044411 -711976 -1041910 -714001 
-1044411 -711976 -1041910 -711976 
-1044411 -711976 -1041858 -712817 
-1044411 -711976 -1041858 -712135 
-1044411 -710897 -1042856 -710897 
-1044411 -710897 -1041858 -710634 
-1044331 -945917 -1043979 -942564 
-1044331 -945917 -1017475 -940466 
-1044331 -846333 -1043979 -903723 
-1044331 -846333 -1043979 -833474 
-1044331 -846333 -1037723 -846333 
-1044239 471000 -1044239 479313 
-1044239 471000 -1037550 471000 
-1044239 471000 -1033630 457669 
-1044239 479313 -1037550 471000 
-1044239 479313 -1034835 483246 
-1044239 479313 -1033630 478637 
-1044239 479313 -1033630 479284 
-1044223 -685894 -1044223 -685687 
-1044223 -685894 -1043918 -685827 
-1044223 -685894 -1042217 -689089 
-1044223 -685687 -1043980 -685368 
-1044223 -685687 -1043918 -685827 
-1044223 -685687 -1043918 -685718 
-1044223 -685687 -1043918 -685653 
-1044223 -685687 -1043918 -685650 
-1044022 -755185 -1043979 -759982 
-1044022 -755185 -1043979 -749554 
-1044022 -755185 -1024726 -731029 
-1044022 -755185 -1012710 -730386 
-1044022 -731029 -1043527 -724771 
-1044022 -731029 -1037507 -724779 
-1044022 -731029 -1033827 -728741 
-1043980 -685368 -1043980 -685071 
-1043980 -685368 -1043918 -685650 
-1043980 -685368 -1042686 -685687 
-1043980 -685071 -1042686 -685687 
-1043980 -685071 -1041274 -683180 
-1043979 -987777 -1042113 -988489 
-1043979 -987777 -1042113 -986605 
-1043979 -969371 -1042113 -986605 
-1043979 -969371 -1037723 -986605 
-1043979 -969371 -1029675 -988489 
-1043979 -969371 -1017475 -987540 
-1043979 -942564 -1017475 -940466 
-1043979 -903723 -1037723 -846333 
-1043979 -903723 -1017475 -903723 
-1043979 -833474 -1037723 -846333 
-1043979 -833474 -997216 -828867 
-1043979 -767661 -1043979 -759982 
-1043979 -767661 -1012710 -730386 
-1043979 -767661 -997216 -731029 
-1043979 -767661 -967176 -777474 
-1043979 -767661 -967176 -767661 
-1043979 -759982 -1012710 -730386 
-1043979 -749554 -1033827 -728741 
-1043979 -749554 -1024726 -731029 
-1043918 -685827 -1043918 -685718 
-1043918 -685827 -1042686 -685894 
-1043918 -685827 -1042686 -685687 
-1043918 -685827 -1042217 -689089 
-1043918 -685718 -1043918 -685653 
-1043918 -685718 -1042686 -685687 
-1043918 -685653 -1043918 -685650 
-1043918 -685653 -1042686 -685687 
-1043918 -685650 -1042686 -685687 
-1043746 982465 -1043746 986663 
-1043746 982465 -1042743 980356 
-1043746 982465 -1042282 982521 
-1043746 982465 -1042282 986086 
-1043746 986663 -1042282 986086 
-1043746 986663 -1042282 989413 
-1043746 986663 -1042024 986663 
-1043617 -724779 -1043617 -724613 
-1043617 -724779 -1043527 -724771 
-1043617 -724779 -1043527 -724683 
-1043617 -724613 -1043527 -724683 
-1043617 -724613 -1043527 -721930 
-1043527 -724771 -1043527 -724683 
-1043527 -724771 -1037507 -724779 
-1043527 -724683 -1043527 -721930 
-1043527 -724683 -1037507 -724779 
-1043527 -724683 -1037507 -724613 
-1043527 -721930 -1043527 -721160 
-1043527 -721930 -1037507 -724613 
-1043527 -721160 -1041910 -714001 
-1043527 -721160 -1037507 -724613 
-1043527 -721160 -1035537 -716371 
-1043434 906483 -1043434 907127 
-1043434 906483 -1038033 907127 
-1043434 906483 -1035232 882079 
-1043434 907127 -1038033 907127 
-1043434 907127 -1038033 912845 
-1043389 -1048571 -1043389 -1046018 
-1043389 -1048571 -1038964 -1046986 
-1038598 -1048571 -1038060 -1048571 
-1043389 -1046018 -1040535 -1043782 
-1043389 -1046018 -1040535 -1043476 
-1043389 -1046018 -1038964 -1046986 
-1043389 -1046018 -1038964 -1046166 
-1043389 -1046018 -1038964 -1045936 
-1042856 -710897 -1041910 -711976 
-1042856 -710897 -1041858 -711500 
-1042856 -710897 -1041858 -711437 
-1042856 -710897 -1041858 -710634 
-1042856 -691194 -1042217 -691194 
-1042856 -691194 -1042217 -689089 
-1042856 -691194 -1041858 -693826 
-1042856 -691194 -1041858 -691745 
-1042856 -691194 -1041858 -690490 
-1042743 972245 -1042743 980356 
-1042743 972245 -1038417 969038 
-1042743 972245 -1038417 977915 
-1042743 980356 -1042282 982521 
-1042743 980356 -1042024 982465 
-1042743 980356 -1041291 980758 
-1042743 980356 -1041291 981012 
-1042743 980356 -1041291 981762 
-1042743 980356 -1041178 980356 
-1042743 980356 -1038417 977915 
-1042686 -685894 -1042686 -685687 
-1042686 -685894 -1042217 -689089 
-1042686 -685894 -1041725 -685631 
-1042686 -685687 -1041725 -685631 
-1042686 -685687 -1041725 -685610 
-1042686 -685687 -1041274 -685207 
-1042686 -685687 -1041274 -683180 
-1042639 -605570 -1042639 -592768 
-1042639 -605570 -1041014 -592768 
-1042639 -605570 -1037490 -617062 
-1042639 -605570 -1037490 -605570 
-1042639 -592768 -1041014 -592768 
-1042639 -592768 -1038567 -361529 
-1042639 -592768 -994123 -513547 
-1042639 -592768 -994123 -480935 
-1042475 997418 -1042216 993686 
-1042475 997418 -1040784 1003219 
-1042475 997418 -1039780 996666 
-1042475 997418 -1039780 999000 
-1042475 1014665 -1042216 1012039 
-1042475 1014665 -1042216 1017490 
-1042475 1014665 -1041966 1014665 
-1042282 982521 -1042282 986086 
-1042282 982521 -1042024 982465 
-1042282 982521 -1040992 983367 
-1042282 982521 -1040781 984386 
-1042282 986086 -1042024 986663 
-1042282 986086 -1041856 986663 
-1042282 986086 -1040992 986086 
-1042282 986086 -1040781 984386 
-1042282 989413 -1042282 990795 
-1042282 989413 -1042024 986663 
-1042282 989413 -1040992 988141 
-1042282 989413 -1040992 990795 
-1042282 989413 -1039780 989299 
-1042282 990795 -1042216 993686 
-1042282 990795 -1041856 991032 
-1042282 990795 -1040992 990795 
-1042217 -691194 -1041858 -691745 
-1042217 -691194 -1041858 -690490 
-1042217 -689089 -1041858 -690490 
-1042217 -689089 -1041725 -685631 
-1042217 -689089 -1038765 -686883 
-1042216 993686 -1041856 991032 
-1042216 993686 -1041198 991032 
-1042216 993686 -1040962 991032 
-1042216 993686 -1040449 991032 
-1042216 993686 -1039919 991032 
-1042216 993686 -1039780 996666 
-1042216 1004862 -1042216 1008433 
-1042216 1004862 -1040784 1003219 
-1042216 1004862 -1040784 1008433 
-1042216 1004862 -1039780 1003219 
-1042216 1004862 -1037726 1005616 
-1042216 1008433 -1041966 1009407 
-1042216 1008433 -1041198 1009407 
-1042216 1008433 -1040784 1008433 
-1042216 1012039 -1041966 1009407 
-1042216 1012039 -1041966 1014665 
-1042216 1012039 -1041198 1009407 
-1042216 1012039 -1040784 1012039 
-1042216 1012039 -1040784 1012614 
-1042216 1017490 -1042216 1020816 
-1042216 1017490 -1041966 1014665 
